publish_time,forward_num,comment_num,like_num
2021/7/23 13:55,0,29,331
2021/7/23 13:55,0,1,0
2021/7/23 13:55,0,0,6
2021/7/23 13:55,0,0,0
2021/7/23 13:55,1,1,27
2021/7/23 13:55,0,0,0
2021/7/23 13:56,0,0,0
2021/7/23 13:56,1,5,2
2021/7/23 13:56,0,0,5
2021/7/23 13:56,2,0,2
2021/7/23 13:56,0,0,2
2021/7/23 13:56,0,0,0
2021/7/23 13:56,0,0,0
2021/7/23 13:56,0,0,1
2021/7/23 13:56,0,0,0
2021/7/23 13:56,0,0,0
2021/7/23 13:56,0,0,0
2021/7/23 13:56,0,0,0
2021/7/23 13:56,0,0,0
2021/7/23 13:56,0,0,0
2021/7/23 13:56,0,0,0
2021/7/23 13:56,0,0,0
2021/7/23 13:56,0,0,0
2021/7/23 13:56,0,0,0
2021/7/23 13:56,0,0,1
2021/7/23 13:56,0,0,0
2021/7/23 13:56,0,0,0
2021/7/23 13:56,0,0,0
2021/7/23 13:56,0,0,0
2021/7/23 13:56,0,0,0
2021/7/23 13:56,0,0,0
2021/7/23 13:56,0,0,0
2021/7/23 13:56,0,0,0
2021/7/23 13:56,1,0,0
2021/7/23 13:56,0,0,0
2021/7/23 13:56,0,0,1
2021/7/23 13:56,0,0,0
2021/7/23 13:56,0,0,2
2021/7/23 13:56,0,0,0
2021/7/23 13:56,14,26,340
2021/7/23 13:56,0,0,0
2021/7/23 13:56,0,2,2
2021/7/23 13:56,0,0,2
2021/7/23 13:56,2,9,4
2021/7/23 13:56,1,1,0
2021/7/23 13:56,0,0,0
2021/7/23 13:56,0,0,0
2021/7/23 13:56,0,0,1
2021/7/23 13:56,9,7,16
2021/7/23 13:56,0,0,0
2021/7/23 13:56,0,0,0
2021/7/23 13:57,0,0,0
2021/7/23 13:57,0,0,0
2021/7/23 13:57,0,0,1
2021/7/23 13:57,3,9,30
2021/7/23 13:57,0,0,2
2021/7/23 13:57,0,0,0
2021/7/23 13:57,0,0,1
2021/7/23 13:57,0,0,0
2021/7/23 13:57,0,0,0
2021/7/23 13:57,0,0,0
2021/7/23 13:57,0,0,0
2021/7/23 13:57,0,0,0
2021/7/23 13:57,0,0,0
2021/7/23 13:57,0,0,0
2021/7/23 13:57,0,0,1
2021/7/23 13:57,0,0,1
2021/7/23 13:57,0,0,0
2021/7/23 13:57,0,0,0
2021/7/23 13:57,0,0,0
2021/7/23 13:57,0,0,0
2021/7/23 13:57,0,0,0
2021/7/23 13:57,0,0,0
2021/7/23 13:57,0,0,0
2021/7/23 13:57,0,0,0
2021/7/23 13:57,0,1,1
2021/7/23 13:57,4,5,17
2021/7/23 13:57,0,0,0
2021/7/23 13:57,0,0,1
2021/7/23 13:57,1,0,1
2021/7/23 13:57,0,0,0
2021/7/23 13:57,0,0,1
2021/7/23 13:57,0,0,0
2021/7/23 13:57,0,0,0
2021/7/23 13:57,0,0,0
2021/7/23 13:57,0,0,0
2021/7/23 13:57,0,1,0
2021/7/23 13:57,0,0,0
2021/7/23 13:57,0,0,1
2021/7/23 13:57,0,0,0
2021/7/23 13:57,0,0,0
2021/7/23 13:57,0,0,0
2021/7/23 13:57,0,0,0
2021/7/23 13:57,0,0,0
2021/7/23 13:57,0,10,4
2021/7/23 13:58,9,0,25
2021/7/23 13:58,0,0,0
2021/7/23 13:58,0,0,1
2021/7/23 13:58,1,3,3
2021/7/23 13:58,12,4,29
2021/7/23 13:58,0,0,15
2021/7/23 13:58,0,0,0
2021/7/23 13:58,0,0,0
2021/7/23 13:58,27,22,65
2021/7/23 13:58,2,0,13
2021/7/23 13:58,0,0,0
2021/7/23 13:58,0,0,0
2021/7/23 13:58,12,24,204
2021/7/23 13:58,0,0,0
2021/7/23 13:58,0,0,0
2021/7/23 13:58,0,0,0
2021/7/23 13:58,0,0,0
2021/7/23 13:58,0,0,0
2021/7/23 13:58,0,0,0
2021/7/23 13:58,0,0,0
2021/7/23 13:58,0,0,0
2021/7/23 13:59,0,0,2
2021/7/23 13:59,0,0,9
2021/7/23 13:59,1,0,1
2021/7/23 13:59,12,37,101
2021/7/23 13:59,0,0,0
2021/7/23 13:59,0,0,0
2021/7/23 13:59,0,0,0
2021/7/23 13:59,0,0,0
2021/7/23 13:59,0,1,2
2021/7/23 13:59,6,3,3
2021/7/23 13:59,0,0,5
2021/7/23 13:59,0,0,1
2021/7/23 13:59,0,0,0
2021/7/23 13:59,0,6,12
2021/7/23 13:59,0,0,387
2021/7/23 13:59,0,1,3
2021/7/23 13:59,0,0,1
2021/7/23 13:59,0,0,0
2021/7/23 13:59,0,0,0
2021/7/23 13:59,347,81,922
2021/7/23 13:59,1,0,1
2021/7/23 13:59,0,0,3
2021/7/23 13:59,0,0,8
2021/7/23 13:59,0,0,0
2021/7/23 14:45,1,45,92
2021/7/23 14:45,0,0,0
2021/7/23 14:45,0,0,27
2021/7/23 14:45,1,0,1
2021/7/23 14:45,1,3,1
2021/7/23 14:45,3,6,28
2021/7/23 14:45,0,0,1
2021/7/23 14:45,0,0,1
2021/7/23 14:46,7,7,4
2021/7/23 14:46,0,6,2
2021/7/23 14:46,1,1,0
2021/7/23 14:46,18,2,28
2021/7/23 14:46,5,1,17
2021/7/23 14:46,0,0,0
2021/7/23 14:46,0,0,0
2021/7/23 14:46,0,0,0
2021/7/23 14:46,1,0,6
2021/7/23 14:46,0,0,0
2021/7/23 14:46,0,2,2
2021/7/23 14:46,0,0,0
2021/7/23 14:46,0,1,3
2021/7/23 14:46,0,0,0
2021/7/23 14:46,1,1,2
2021/7/23 14:46,0,0,0
2021/7/23 14:47,0,0,0
2021/7/23 14:47,0,0,0
2021/7/23 14:47,1,2,34
2021/7/23 14:47,1,1,32
2021/7/23 14:47,0,0,7
2021/7/23 14:47,0,0,1
2021/7/23 14:47,0,0,2
2021/7/23 14:47,12,33,32
2021/7/23 14:47,0,0,2
2021/7/23 14:48,3,3,9
2021/7/23 14:48,0,0,2
2021/7/23 14:48,0,0,0
2021/7/23 14:48,2,6,81
2021/7/23 14:48,0,0,0
2021/7/23 14:48,1,0,8
2021/7/23 14:48,959,13,131
2021/7/23 14:48,0,0,1
2021/7/23 14:48,0,1,1
2021/7/23 14:48,0,0,0
2021/7/23 14:48,0,0,0
2021/7/23 14:48,3,1,13
2021/7/23 14:48,0,0,0
2021/7/23 14:48,0,0,3
2021/7/23 14:48,0,0,4
2021/7/23 14:48,0,0,0
2021/7/23 14:48,0,0,0
2021/7/23 14:48,0,0,0
2021/7/23 14:49,0,0,0
2021/7/23 14:49,0,0,3
2021/7/23 14:49,0,0,0
2021/7/23 14:49,0,0,0
2021/7/23 14:49,0,0,0
2021/7/23 14:49,7,10,99
2021/7/23 14:49,0,0,0
2021/7/23 14:49,0,0,2
2021/7/23 14:49,1794,1545,29234
2021/7/23 14:49,0,2,4
2021/7/23 14:49,0,0,0
2021/7/23 14:49,0,0,12
2021/7/23 14:49,1,6,13
2021/7/23 14:49,12,4,65
2021/7/23 14:49,0,0,0
2021/7/23 14:49,9,8,103
2021/7/23 14:49,0,0,2
2021/7/23 14:49,0,0,1
2021/7/23 14:49,0,0,0
2021/7/23 14:49,2,2,15
2021/7/23 14:49,11,11,10
2021/7/23 14:49,6,3,3
2021/7/23 14:49,1,0,11
2021/7/23 14:50,3,0,0
2021/7/23 14:50,14,6,10
2021/7/23 14:50,0,0,0
2021/7/23 14:50,2,0,18
2021/7/23 14:50,0,0,2
2021/7/23 14:50,0,0,2
2021/7/23 14:50,0,0,1
2021/7/23 14:50,0,0,139
2021/7/23 14:50,0,0,2
2021/7/23 14:50,0,0,1
2021/7/23 14:50,2,1,0
2021/7/23 14:50,0,0,1
2021/7/23 14:50,0,0,3
2021/7/23 14:50,0,0,1
2021/7/23 14:50,3,45,203
2021/7/23 14:50,0,0,2
2021/7/23 14:50,0,0,5
2021/7/23 14:50,0,2,0
2021/7/23 14:50,0,0,2
2021/7/23 14:50,0,0,2
2021/7/23 14:50,0,0,0
2021/7/23 14:50,0,0,2
2021/7/23 14:50,205,101,351
2021/7/23 14:50,56,6,32
2021/7/23 14:50,0,0,3
2021/7/23 14:50,1,2,6
2021/7/23 14:50,0,0,6
2021/7/23 14:50,0,0,1
2021/7/23 14:51,0,0,0
2021/7/23 14:51,0,7,77
2021/7/23 14:51,0,0,0
2021/7/23 14:51,4,4,1
2021/7/23 14:51,0,0,4
2021/7/23 14:51,0,0,0
2021/7/23 14:51,0,0,0
2021/7/23 14:51,0,0,0
2021/7/23 14:51,0,0,0
2021/7/23 14:51,0,0,0
2021/7/23 14:51,0,0,0
2021/7/23 14:51,0,0,0
2021/7/23 14:51,0,0,0
2021/7/23 14:51,0,0,0
2021/7/23 14:51,0,0,0
2021/7/23 14:51,0,0,0
2021/7/23 14:51,0,0,0
2021/7/23 14:51,0,0,0
2021/7/23 14:51,2,4,50
2021/7/23 14:51,0,0,0
2021/7/23 14:51,0,0,4
2021/7/23 14:51,0,0,1
2021/7/23 14:51,0,0,0
2021/7/23 14:51,0,0,0
2021/7/23 14:51,0,0,0
2021/7/23 14:51,0,0,0
2021/7/23 14:51,0,0,0
2021/7/23 14:51,49,99,110
2021/7/23 14:51,0,0,0
2021/7/23 14:51,0,0,1
2021/7/23 14:51,0,0,1
2021/7/23 14:51,0,0,0
2021/7/23 14:51,4,3,64
2021/7/23 14:51,0,0,0
2021/7/23 14:51,1,0,1
2021/7/23 14:51,0,0,1
2021/7/23 14:51,704,293,569
2021/7/23 14:51,0,0,3
2021/7/23 14:51,0,0,0
2021/7/23 14:51,0,0,0
2021/7/23 14:51,1,0,13
2021/7/23 14:51,0,0,0
2021/7/23 14:52,0,0,0
2021/7/23 14:52,0,0,0
2021/7/23 14:52,0,0,0
2021/7/23 14:52,312,245,13013
2021/7/23 14:52,0,0,4
2021/7/23 14:52,0,0,0
2021/7/23 14:52,1,0,8
2021/7/23 14:52,0,0,0
2021/7/23 14:52,0,0,2
2021/7/23 14:52,3,2,8
2021/7/23 14:52,0,0,0
2021/7/23 14:52,0,0,1
2021/7/23 14:52,0,0,0
2021/7/23 14:52,0,0,0
2021/7/23 14:52,0,0,0
2021/7/23 14:52,0,0,1
2021/7/23 14:52,0,0,0
2021/7/23 14:52,0,0,1
2021/7/23 14:52,0,1,2
2021/7/23 14:52,0,0,0
2021/7/23 14:52,0,0,0
2021/7/23 14:52,0,0,5
2021/7/23 14:52,1,5,6
2021/7/23 14:52,2,1,13
2021/7/23 14:52,0,0,0
2021/7/23 14:52,20,74,443
2021/7/23 14:52,33,19,30
2021/7/23 14:52,0,0,1
2021/7/23 14:53,0,1,15
2021/7/23 14:53,0,0,0
2021/7/23 14:53,0,1,4
2021/7/23 14:53,0,1,9
2021/7/23 14:53,0,0,0
2021/7/23 14:53,0,0,1
2021/7/23 14:53,1,1,0
2021/7/23 14:53,0,0,2
2021/7/23 14:53,0,0,0
2021/7/23 14:53,0,0,0
2021/7/23 14:53,0,0,4
2021/7/23 14:53,0,0,0
2021/7/23 14:53,2,6,4
2021/7/23 14:53,0,0,0
2021/7/23 14:53,1,1,8
2021/7/23 14:53,1,342,254
2021/7/23 14:53,0,0,0
2021/7/23 14:53,2,0,1
2021/7/23 14:53,0,0,0
2021/7/23 14:53,452,420,3353
2021/7/23 14:53,2,2,12
2021/7/23 14:53,0,0,1
2021/7/23 14:53,0,0,0
2021/7/23 14:53,0,0,3
2021/7/23 14:53,0,0,0
2021/7/23 14:53,0,0,0
2021/7/23 14:53,19,44,35
2021/7/23 14:53,0,0,0
2021/7/23 14:53,2,2,12
2021/7/23 14:53,1,1,1
2021/7/23 14:54,1,0,1
2021/7/23 14:54,0,0,0
2021/7/23 14:54,0,0,0
2021/7/23 14:54,5,1,1
2021/7/23 14:54,0,0,0
2021/7/23 14:54,3,12,195
2021/7/23 14:54,11,3,52
2021/7/23 14:54,0,0,1
2021/7/23 14:54,0,0,0
2021/7/23 14:54,5,3,16
2021/7/23 14:54,0,0,0
2021/7/23 14:54,0,5,56
2021/7/23 14:54,11,41,42
2021/7/23 14:54,0,0,0
2021/7/23 14:54,0,0,0
2021/7/23 14:54,11,2,266
2021/7/23 14:54,0,0,0
2021/7/23 14:54,0,0,2
2021/7/23 14:54,0,0,0
2021/7/23 14:54,0,0,0
2021/7/23 14:54,0,0,1
2021/7/23 14:54,1,2,1
2021/7/23 14:54,0,0,0
2021/7/23 14:54,0,0,0
2021/7/23 14:54,1,4,5
2021/7/23 14:54,1,0,0
2021/7/23 14:54,0,0,1
2021/7/23 14:54,0,2,0
2021/7/23 14:54,0,0,0
2021/7/23 14:54,0,0,0
2021/7/23 14:54,0,0,0
2021/7/23 14:54,0,0,0
2021/7/23 14:54,0,1,0
2021/7/23 14:54,0,0,0
2021/7/23 14:54,0,0,0
2021/7/23 14:54,0,0,6
2021/7/23 14:54,12,25,171
2021/7/23 14:55,560,53,80
2021/7/23 14:55,0,0,0
2021/7/23 14:55,1,0,3
2021/7/23 14:55,0,0,0
2021/7/23 14:55,118,128,348
2021/7/23 14:55,129,163,222
2021/7/23 14:55,395,284,3029
2021/7/23 14:55,0,2,2
2021/7/23 14:55,1,0,1
2021/7/23 14:55,0,0,0
2021/7/23 14:55,0,1,4
2021/7/23 14:55,0,1,5
2021/7/23 14:55,0,0,1
2021/7/23 14:55,0,0,0
2021/7/23 14:55,0,0,0
2021/7/23 14:55,0,0,0
2021/7/23 14:55,0,0,0
2021/7/23 14:55,0,0,0
2021/7/23 14:55,0,0,0
2021/7/23 14:55,0,0,0
2021/7/23 14:55,2,1,3
2021/7/23 14:55,0,0,3
2021/7/23 14:55,0,0,0
2021/7/23 14:55,2,0,1
2021/7/23 14:55,0,0,0
2021/7/23 14:55,0,0,5
2021/7/23 14:55,0,0,0
2021/7/23 14:55,0,0,1
2021/7/23 14:55,0,2,23
2021/7/23 14:55,0,0,0
2021/7/23 14:55,0,0,0
2021/7/23 14:55,2,0,1
2021/7/23 14:55,0,0,2
2021/7/23 14:55,0,0,0
2021/7/23 14:55,2,0,4
2021/7/23 14:55,0,2,0
2021/7/23 14:55,0,0,3
2021/7/23 14:55,0,0,0
2021/7/23 14:55,19,7,8
2021/7/23 14:55,0,0,0
2021/7/23 14:55,0,0,0
2021/7/23 14:56,0,4,0
2021/7/23 14:56,0,0,0
2021/7/23 14:56,1,0,0
2021/7/23 14:56,0,0,1
2021/7/23 14:56,0,0,0
2021/7/23 14:56,0,0,1
2021/7/23 14:56,0,0,0
2021/7/23 14:56,0,1,0
2021/7/23 14:56,16,10,56
2021/7/23 14:56,44,66,622
2021/7/23 14:56,0,0,3
2021/7/23 14:56,1,0,3
2021/7/23 14:56,0,0,0
2021/7/23 14:56,0,0,0
2021/7/23 14:56,0,0,1
2021/7/23 14:56,0,0,0
2021/7/23 14:56,0,0,1
2021/7/23 14:56,0,0,0
2021/7/23 14:56,0,0,0
2021/7/23 14:56,0,0,2
2021/7/23 14:56,0,2,1
2021/7/23 14:56,0,1,0
2021/7/23 14:56,14,9,14
2021/7/23 14:56,0,0,0
2021/7/23 14:56,0,0,2
2021/7/23 14:56,0,7,5
2021/7/23 14:56,0,0,1
2021/7/23 14:56,0,0,0
2021/7/23 14:56,1,0,0
2021/7/23 14:56,0,1,0
2021/7/23 14:56,0,0,0
2021/7/23 14:56,0,0,1
2021/7/23 14:56,0,0,0
2021/7/23 14:56,0,0,1
2021/7/23 14:56,0,0,0
2021/7/23 14:56,0,0,0
2021/7/23 14:56,1,0,1
2021/7/23 14:56,1,0,0
2021/7/23 14:56,0,0,0
2021/7/23 14:56,1,5,14
2021/7/23 14:56,0,2,2
2021/7/23 14:56,0,0,49
2021/7/23 14:56,0,0,3
2021/7/23 14:56,0,0,0
2021/7/23 14:56,0,2,1
2021/7/23 14:57,0,0,1
2021/7/23 14:57,0,10,10
2021/7/23 14:57,0,0,0
2021/7/23 14:57,2,10,2
2021/7/23 14:57,7,6,47
2021/7/23 14:57,0,2,3
2021/7/23 14:57,0,0,1
2021/7/23 14:57,0,0,1
2021/7/23 14:57,0,0,0
2021/7/23 14:57,0,0,3
2021/7/23 14:57,41,109,858
2021/7/23 14:57,0,1,0
2021/7/23 14:57,0,0,0
2021/7/23 14:57,0,0,0
2021/7/23 14:57,0,1,1
2021/7/23 14:57,0,0,1
2021/7/23 14:57,19,16,10
2021/7/23 14:57,0,0,1
2021/7/23 14:57,0,0,0
2021/7/23 14:57,0,0,0
2021/7/23 14:57,0,0,0
2021/7/23 14:57,0,0,0
2021/7/23 14:57,0,2,3
2021/7/23 14:58,0,0,0
2021/7/23 14:58,0,0,0
2021/7/23 14:58,0,4,2
2021/7/23 14:58,0,0,0
2021/7/23 14:58,0,0,0
2021/7/23 14:58,0,3,12
2021/7/23 14:58,0,0,0
2021/7/23 14:58,0,0,7
2021/7/23 14:58,10,4,15
2021/7/23 14:58,0,0,0
2021/7/23 14:58,0,0,0
2021/7/23 14:58,0,0,0
2021/7/23 14:58,0,0,0
2021/7/23 14:58,2,0,0
2021/7/23 14:58,0,0,0
2021/7/23 14:58,0,2,1
2021/7/23 14:58,0,0,0
2021/7/23 14:58,0,1,9
2021/7/23 14:58,0,0,0
2021/7/23 14:58,171,14,58
2021/7/23 14:58,0,0,0
2021/7/23 14:58,0,0,1
2021/7/23 14:58,0,0,4
2021/7/23 14:58,0,0,0
2021/7/23 14:58,1349,1469,3186
2021/7/23 14:58,0,0,0
2021/7/23 14:58,0,0,4
2021/7/23 14:58,0,0,1
2021/7/23 14:58,1,1,2
2021/7/23 14:58,110,57,2532
2021/7/23 14:59,0,0,0
2021/7/23 14:59,0,0,0
2021/7/23 14:59,4,0,7
2021/7/23 14:59,115,33,306
2021/7/23 14:59,239,72,2516
2021/7/23 14:59,0,0,0
2021/7/23 14:59,0,0,2
2021/7/23 14:59,0,0,0
2021/7/23 14:59,20,13,289
2021/7/23 14:59,4,3,90
2021/7/23 14:59,0,0,0
2021/7/23 14:59,0,1,0
2021/7/23 14:59,2,2,75
2021/7/23 14:59,0,1,0
2021/7/23 14:59,0,0,0
2021/7/23 14:59,0,1,0
2021/7/23 14:59,0,0,0
2021/7/23 14:59,5,6,1
2021/7/23 14:59,0,0,0
2021/7/23 14:59,0,2,0
2021/7/23 14:59,0,0,1
2021/7/23 14:59,0,0,0
2021/7/23 14:59,0,0,2
2021/7/23 14:59,0,1,2
2021/7/23 14:59,0,1,2
2021/7/23 14:59,0,0,0
2021/7/23 14:59,0,0,0
2021/7/23 14:59,0,1,0
2021/7/23 14:59,0,1,0
2021/7/23 14:59,0,0,1
2021/7/23 14:59,0,0,0
2021/7/23 14:59,1,2,1
2021/7/23 14:59,0,1,1
2021/7/23 14:59,3,1,7
2021/7/23 14:59,0,0,0
2021/7/23 14:59,0,2,76
2021/7/23 14:59,0,0,1
2021/7/23 14:59,3,2,0
2021/7/23 14:59,0,0,0
2021/7/23 14:59,0,0,0
2021/7/23 14:59,2,3,25
2021/7/23 14:59,15,31,212
2021/7/23 14:59,1,0,0
2021/7/23 14:59,0,0,0
2021/7/23 15:44,7,7,89
2021/7/23 15:44,0,0,0
2021/7/23 15:44,0,2,0
2021/7/23 15:44,0,0,0
2021/7/23 15:44,15,2,2
2021/7/23 15:44,0,0,2
2021/7/23 15:44,6,2,137
2021/7/23 15:44,0,0,0
2021/7/23 15:45,0,1,6
2021/7/23 15:45,0,2,1
2021/7/23 15:45,0,0,0
2021/7/23 15:45,0,0,0
2021/7/23 15:45,66,16,51
2021/7/23 15:45,0,1,1
2021/7/23 15:45,0,2,1
2021/7/23 15:45,1,0,6
2021/7/23 15:45,0,0,0
2021/7/23 15:45,1,0,7
2021/7/23 15:45,45,10,57
2021/7/23 15:45,0,0,1
2021/7/23 15:45,2,4,1
2021/7/23 15:45,0,0,1
2021/7/23 15:45,0,0,1
2021/7/23 15:45,1,3,2
2021/7/23 15:45,1,0,1
2021/7/23 15:46,12,4,5
2021/7/23 15:46,13,39,142
2021/7/23 15:46,1,6,6
2021/7/23 15:46,0,0,0
2021/7/23 15:46,53,3,22
2021/7/23 15:46,1,2,1
2021/7/23 15:46,1,0,1
2021/7/23 15:46,0,0,1
2021/7/23 15:46,0,0,1
2021/7/23 15:46,5,14,326
2021/7/23 15:46,0,0,0
2021/7/23 15:46,0,0,0
2021/7/23 15:46,0,0,2
2021/7/23 15:46,0,0,0
2021/7/23 15:47,0,0,1
2021/7/23 15:47,0,0,0
2021/7/23 15:47,0,7,20
2021/7/23 15:47,0,0,2
2021/7/23 15:47,0,1,1
2021/7/23 15:47,27,103,909
2021/7/23 15:47,0,0,2
2021/7/23 15:47,0,0,0
2021/7/23 15:47,91,282,851
2021/7/23 15:47,0,0,0
2021/7/23 15:47,0,0,2
2021/7/23 15:47,149,422,631
2021/7/23 15:47,0,0,0
2021/7/23 15:47,0,0,0
2021/7/23 15:47,0,0,4
2021/7/23 15:47,0,0,7
2021/7/23 15:47,0,0,0
2021/7/23 15:48,26,6,29
2021/7/23 15:48,0,1,5
2021/7/23 15:48,0,0,0
2021/7/23 15:48,0,3,5
2021/7/23 15:48,2,0,1
2021/7/23 15:48,0,0,26
2021/7/23 15:48,0,0,0
2021/7/23 15:48,2,1,2
2021/7/23 15:48,0,0,14
2021/7/23 15:48,46,46,477
2021/7/23 15:48,0,0,7
2021/7/23 15:48,0,0,7
2021/7/23 15:48,33,54,118
2021/7/23 15:48,1,3,17
2021/7/23 15:48,0,0,3
2021/7/23 15:48,0,0,1
2021/7/23 15:48,0,1,5
2021/7/23 15:48,4,18,72
2021/7/23 15:48,0,0,0
2021/7/23 15:48,0,1,0
2021/7/23 15:49,0,0,0
2021/7/23 15:49,13,15,76
2021/7/23 15:49,11,2,20
2021/7/23 15:49,0,0,0
2021/7/23 15:49,0,0,0
2021/7/23 15:49,0,0,0
2021/7/23 15:49,0,0,1
2021/7/23 15:49,0,0,0
2021/7/23 15:49,0,0,0
2021/7/23 15:49,1,0,1
2021/7/23 15:49,158,981,1665
2021/7/23 15:49,0,0,14
2021/7/23 15:49,0,0,0
2021/7/23 15:49,1,14,25
2021/7/23 15:50,1,0,1
2021/7/23 15:50,1,0,1
2021/7/23 15:50,0,0,1
2021/7/23 15:50,0,0,0
2021/7/23 15:50,10,6,82
2021/7/23 15:50,0,0,0
2021/7/23 15:50,3,1,2
2021/7/23 15:50,0,0,0
2021/7/23 15:50,0,0,0
2021/7/23 15:50,0,0,0
2021/7/23 15:50,0,0,0
2021/7/23 15:50,94,300,851
2021/7/23 15:50,11,4,33
2021/7/23 15:50,0,0,0
2021/7/23 15:50,0,0,0
2021/7/23 15:50,8,2,23
2021/7/23 15:50,6,20,10
2021/7/23 15:50,0,0,0
2021/7/23 15:50,1,0,4
2021/7/23 15:50,0,2,10
2021/7/23 15:50,0,0,1
2021/7/23 15:51,1,1,0
2021/7/23 15:51,0,0,0
2021/7/23 15:51,0,0,0
2021/7/23 15:51,0,0,0
2021/7/23 15:51,0,0,0
2021/7/23 15:51,0,0,1
2021/7/23 15:51,0,0,0
2021/7/23 15:51,0,0,0
2021/7/23 15:51,0,1,1
2021/7/23 15:51,9,5,8
2021/7/23 15:51,1,0,0
2021/7/23 15:51,0,0,0
2021/7/23 15:51,0,0,0
2021/7/23 15:51,0,0,0
2021/7/23 15:51,2,2,1
2021/7/23 15:51,0,0,0
2021/7/23 15:51,0,0,0
2021/7/23 15:51,20,2,8
2021/7/23 15:51,2,4,8
2021/7/23 15:51,0,0,0
2021/7/23 15:51,0,0,0
2021/7/23 15:51,0,3,11
2021/7/23 15:51,0,0,0
2021/7/23 15:51,13,15,12
2021/7/23 15:51,1,0,0
2021/7/23 15:51,0,2,4
2021/7/23 15:51,0,0,1
2021/7/23 15:52,0,12,10
2021/7/23 15:52,0,0,0
2021/7/23 15:52,0,0,4
2021/7/23 15:52,0,1,10
2021/7/23 15:52,0,0,0
2021/7/23 15:52,0,0,0
2021/7/23 15:52,0,1,2
2021/7/23 15:52,0,0,0
2021/7/23 15:52,20,0,9
2021/7/23 15:52,0,3,2
2021/7/23 15:52,0,0,0
2021/7/23 15:52,0,0,1
2021/7/23 15:52,10,3,8
2021/7/23 15:52,0,1,1
2021/7/23 15:52,0,0,0
2021/7/23 15:52,1,2,6
2021/7/23 15:52,0,0,0
2021/7/23 15:52,0,0,1
2021/7/23 15:52,0,1,1
2021/7/23 15:52,0,0,0
2021/7/23 15:52,0,0,8
2021/7/23 15:52,0,1,1
2021/7/23 15:52,0,0,0
2021/7/23 15:53,0,1,0
2021/7/23 15:53,0,0,5
2021/7/23 15:53,0,0,1
2021/7/23 15:53,0,0,1
2021/7/23 15:53,2,3,14
2021/7/23 15:53,6,1,29
2021/7/23 15:53,0,0,0
2021/7/23 15:53,0,0,0
2021/7/23 15:53,2,1,8
2021/7/23 15:53,2,2,1
2021/7/23 15:53,2,0,0
2021/7/23 15:53,0,0,0
2021/7/23 15:53,0,0,3
2021/7/23 15:53,0,0,0
2021/7/23 15:53,0,0,0
2021/7/23 15:53,4,1,7
2021/7/23 15:53,1,0,1
2021/7/23 15:53,0,0,0
2021/7/23 15:53,156,462,1027
2021/7/23 15:53,0,1,1
2021/7/23 15:53,0,0,1
2021/7/23 15:53,2,1,1
2021/7/23 15:53,0,0,0
2021/7/23 15:53,0,1,1
2021/7/23 15:53,6,5,62
2021/7/23 15:53,0,0,2
2021/7/23 15:53,0,0,3
2021/7/23 15:53,7,0,80
2021/7/23 15:53,0,0,0
2021/7/23 15:53,2,2,46
2021/7/23 15:53,5,2,18
2021/7/23 15:54,0,0,0
2021/7/23 15:54,0,0,0
2021/7/23 15:54,10,28,151
2021/7/23 15:54,8,14,43
2021/7/23 15:54,112,67,193
2021/7/23 15:54,0,0,1
2021/7/23 15:54,0,0,0
2021/7/23 15:54,0,0,0
2021/7/23 15:54,0,1,3
2021/7/23 15:54,1,1,11
2021/7/23 15:54,91,289,2110
2021/7/23 15:54,0,0,0
2021/7/23 15:54,2,1,4
2021/7/23 15:54,0,0,1
2021/7/23 15:54,8,19,9
2021/7/23 15:54,0,1,6
2021/7/23 15:54,0,0,1
2021/7/23 15:54,0,0,2
2021/7/23 15:54,0,0,2
2021/7/23 15:54,2,5,0
2021/7/23 15:54,87,281,800
2021/7/23 15:54,1,2,5
2021/7/23 15:54,90,319,830
2021/7/23 15:54,2,0,6
2021/7/23 15:54,0,0,0
2021/7/23 15:54,0,0,0
2021/7/23 15:54,1,1,3
2021/7/23 15:54,0,2,1
2021/7/23 15:54,0,0,1
2021/7/23 15:54,0,0,0
2021/7/23 15:54,0,1,1
2021/7/23 15:54,0,0,0
2021/7/23 15:54,0,0,0
2021/7/23 15:54,0,0,0
2021/7/23 15:54,0,3,0
2021/7/23 15:54,0,0,8
2021/7/23 15:54,0,0,0
2021/7/23 15:54,0,0,0
2021/7/23 15:54,88,281,10925
2021/7/23 15:54,0,5,2
2021/7/23 15:55,0,0,0
2021/7/23 15:55,0,0,0
2021/7/23 15:55,1,1,6
2021/7/23 15:55,0,1,1
2021/7/23 15:55,0,2,1
2021/7/23 15:55,0,0,3
2021/7/23 15:55,0,1,1
2021/7/23 15:55,13,11,95
2021/7/23 15:55,0,0,0
2021/7/23 15:55,0,2,2
2021/7/23 15:55,7,13,67
2021/7/23 15:55,0,0,0
2021/7/23 15:55,0,0,0
2021/7/23 15:55,0,3,0
2021/7/23 15:55,3,1,18
2021/7/23 15:55,0,0,0
2021/7/23 15:55,2,0,2
2021/7/23 15:55,0,0,8
2021/7/23 15:55,1,0,2
2021/7/23 15:55,1,0,2
2021/7/23 15:55,1,2,1
2021/7/23 15:55,0,0,0
2021/7/23 15:55,6,13,56
2021/7/23 15:55,3,5,10
2021/7/23 15:55,2,0,57
2021/7/23 15:55,0,0,0
2021/7/23 15:55,118,16,14
