publish_time,sentiment
2021/7/23 13:55,1
2021/7/23 13:55,0
2021/7/23 13:55,0
2021/7/23 13:55,0
2021/7/23 13:55,1
2021/7/23 13:55,0
2021/7/23 13:55,0
2021/7/23 13:56,0
2021/7/23 13:56,1
2021/7/23 13:56,1
2021/7/23 13:56,1
2021/7/23 13:56,1
2021/7/23 13:56,1
2021/7/23 13:56,0
2021/7/23 13:56,1
2021/7/23 13:56,0
2021/7/23 13:56,0
2021/7/23 13:56,0
2021/7/23 13:56,0
2021/7/23 13:56,0
2021/7/23 13:56,0
2021/7/23 13:56,0
2021/7/23 13:56,0
2021/7/23 13:56,0
2021/7/23 13:56,0
2021/7/23 13:56,0
2021/7/23 13:56,0
2021/7/23 13:56,0
2021/7/23 13:56,0
2021/7/23 13:56,0
2021/7/23 13:56,0
2021/7/23 13:56,0
2021/7/23 13:56,0
2021/7/23 13:56,1
2021/7/23 13:56,0
2021/7/23 13:56,1
2021/7/23 13:56,1
2021/7/23 13:56,1
2021/7/23 13:56,1
2021/7/23 13:56,0
2021/7/23 13:56,1
2021/7/23 13:56,1
2021/7/23 13:56,1
2021/7/23 13:56,0
2021/7/23 13:56,1
2021/7/23 13:56,0
2021/7/23 13:56,0
2021/7/23 13:56,1
2021/7/23 13:56,1
2021/7/23 13:56,0
2021/7/23 13:56,0
2021/7/23 13:56,0
2021/7/23 13:57,1
2021/7/23 13:57,1
2021/7/23 13:57,1
2021/7/23 13:57,1
2021/7/23 13:57,1
2021/7/23 13:57,0
2021/7/23 13:57,0
2021/7/23 13:57,0
2021/7/23 13:57,0
2021/7/23 13:57,0
2021/7/23 13:57,0
2021/7/23 13:57,0
2021/7/23 13:57,0
2021/7/23 13:57,0
2021/7/23 13:57,0
2021/7/23 13:57,0
2021/7/23 13:57,0
2021/7/23 13:57,0
2021/7/23 13:57,0
2021/7/23 13:57,0
2021/7/23 13:57,0
2021/7/23 13:57,0
2021/7/23 13:57,0
2021/7/23 13:57,0
2021/7/23 13:57,1
2021/7/23 13:57,1
2021/7/23 13:57,0
2021/7/23 13:57,1
2021/7/23 13:57,1
2021/7/23 13:57,1
2021/7/23 13:57,1
2021/7/23 13:57,0
2021/7/23 13:57,0
2021/7/23 13:57,0
2021/7/23 13:57,1
2021/7/23 13:57,1
2021/7/23 13:57,1
2021/7/23 13:57,1
2021/7/23 13:57,1
2021/7/23 13:57,0
2021/7/23 13:57,0
2021/7/23 13:57,0
2021/7/23 13:57,1
2021/7/23 13:57,1
2021/7/23 13:58,1
2021/7/23 13:58,1
2021/7/23 13:58,1
2021/7/23 13:58,1
2021/7/23 13:58,1
2021/7/23 13:58,0
2021/7/23 13:58,0
2021/7/23 13:58,1
2021/7/23 13:58,1
2021/7/23 13:58,1
2021/7/23 13:58,1
2021/7/23 13:58,0
2021/7/23 13:58,0
2021/7/23 13:58,0
2021/7/23 13:58,0
2021/7/23 13:58,1
2021/7/23 13:58,0
2021/7/23 13:58,1
2021/7/23 13:58,1
2021/7/23 13:58,0
2021/7/23 13:58,0
2021/7/23 13:59,0
2021/7/23 13:59,0
2021/7/23 13:59,1
2021/7/23 13:59,1
2021/7/23 13:59,1
2021/7/23 13:59,1
2021/7/23 13:59,0
2021/7/23 13:59,1
2021/7/23 13:59,1
2021/7/23 13:59,1
2021/7/23 13:59,0
2021/7/23 13:59,1
2021/7/23 13:59,1
2021/7/23 13:59,1
2021/7/23 13:59,0
2021/7/23 13:59,0
2021/7/23 13:59,1
2021/7/23 13:59,0
2021/7/23 13:59,0
2021/7/23 13:59,0
2021/7/23 13:59,0
2021/7/23 13:59,0
2021/7/23 13:59,1
2021/7/23 13:59,0
2021/7/23 14:45,1
2021/7/23 14:45,1
2021/7/23 14:45,0
2021/7/23 14:45,0
2021/7/23 14:45,1
2021/7/23 14:45,0
2021/7/23 14:45,0
2021/7/23 14:45,0
2021/7/23 14:46,0
2021/7/23 14:46,1
2021/7/23 14:46,1
2021/7/23 14:46,1
2021/7/23 14:46,1
2021/7/23 14:46,1
2021/7/23 14:46,1
2021/7/23 14:46,0
2021/7/23 14:46,0
2021/7/23 14:46,0
2021/7/23 14:46,0
2021/7/23 14:46,1
2021/7/23 14:46,0
2021/7/23 14:46,0
2021/7/23 14:46,1
2021/7/23 14:46,0
2021/7/23 14:47,1
2021/7/23 14:47,1
2021/7/23 14:47,1
2021/7/23 14:47,1
2021/7/23 14:47,0
2021/7/23 14:47,0
2021/7/23 14:47,1
2021/7/23 14:47,0
2021/7/23 14:47,0
2021/7/23 14:48,1
2021/7/23 14:48,0
2021/7/23 14:48,1
2021/7/23 14:48,1
2021/7/23 14:48,0
2021/7/23 14:48,0
2021/7/23 14:48,1
2021/7/23 14:48,1
2021/7/23 14:48,1
2021/7/23 14:48,1
2021/7/23 14:48,0
2021/7/23 14:48,0
2021/7/23 14:48,1
2021/7/23 14:48,0
2021/7/23 14:48,1
2021/7/23 14:48,0
2021/7/23 14:48,1
2021/7/23 14:48,0
2021/7/23 14:49,1
2021/7/23 14:49,0
2021/7/23 14:49,1
2021/7/23 14:49,0
2021/7/23 14:49,1
2021/7/23 14:49,1
2021/7/23 14:49,0
2021/7/23 14:49,0
2021/7/23 14:49,1
2021/7/23 14:49,1
2021/7/23 14:49,0
2021/7/23 14:49,1
2021/7/23 14:49,1
2021/7/23 14:49,1
2021/7/23 14:49,1
2021/7/23 14:49,1
2021/7/23 14:49,0
2021/7/23 14:49,0
2021/7/23 14:49,1
2021/7/23 14:49,1
2021/7/23 14:49,1
2021/7/23 14:49,0
2021/7/23 14:49,0
2021/7/23 14:50,0
2021/7/23 14:50,0
2021/7/23 14:50,1
2021/7/23 14:50,1
2021/7/23 14:50,1
2021/7/23 14:50,0
2021/7/23 14:50,0
2021/7/23 14:50,0
2021/7/23 14:50,0
2021/7/23 14:50,0
2021/7/23 14:50,0
2021/7/23 14:50,0
2021/7/23 14:50,1
2021/7/23 14:50,1
2021/7/23 14:50,1
2021/7/23 14:50,0
2021/7/23 14:50,0
2021/7/23 14:50,1
2021/7/23 14:50,0
2021/7/23 14:50,0
2021/7/23 14:50,0
2021/7/23 14:50,1
2021/7/23 14:50,1
2021/7/23 14:50,1
2021/7/23 14:50,0
2021/7/23 14:50,0
2021/7/23 14:50,1
2021/7/23 14:50,0
2021/7/23 14:51,1
2021/7/23 14:51,0
2021/7/23 14:51,1
2021/7/23 14:51,1
2021/7/23 14:51,0
2021/7/23 14:51,0
2021/7/23 14:51,0
2021/7/23 14:51,0
2021/7/23 14:51,0
2021/7/23 14:51,0
2021/7/23 14:51,0
2021/7/23 14:51,0
2021/7/23 14:51,1
2021/7/23 14:51,1
2021/7/23 14:51,0
2021/7/23 14:51,0
2021/7/23 14:51,0
2021/7/23 14:51,0
2021/7/23 14:51,0
2021/7/23 14:51,0
2021/7/23 14:51,0
2021/7/23 14:51,0
2021/7/23 14:51,0
2021/7/23 14:51,1
2021/7/23 14:51,1
2021/7/23 14:51,0
2021/7/23 14:51,1
2021/7/23 14:51,1
2021/7/23 14:51,1
2021/7/23 14:51,0
2021/7/23 14:51,1
2021/7/23 14:51,0
2021/7/23 14:51,0
2021/7/23 14:51,1
2021/7/23 14:51,1
2021/7/23 14:51,1
2021/7/23 14:51,0
2021/7/23 14:51,1
2021/7/23 14:51,1
2021/7/23 14:51,0
2021/7/23 14:51,0
2021/7/23 14:51,1
2021/7/23 14:52,1
2021/7/23 14:52,1
2021/7/23 14:52,0
2021/7/23 14:52,0
2021/7/23 14:52,0
2021/7/23 14:52,0
2021/7/23 14:52,1
2021/7/23 14:52,1
2021/7/23 14:52,0
2021/7/23 14:52,1
2021/7/23 14:52,1
2021/7/23 14:52,1
2021/7/23 14:52,0
2021/7/23 14:52,1
2021/7/23 14:52,1
2021/7/23 14:52,0
2021/7/23 14:52,1
2021/7/23 14:52,1
2021/7/23 14:52,0
2021/7/23 14:52,0
2021/7/23 14:52,1
2021/7/23 14:52,1
2021/7/23 14:52,1
2021/7/23 14:52,1
2021/7/23 14:52,0
2021/7/23 14:52,0
2021/7/23 14:52,0
2021/7/23 14:52,1
2021/7/23 14:53,1
2021/7/23 14:53,1
2021/7/23 14:53,1
2021/7/23 14:53,1
2021/7/23 14:53,0
2021/7/23 14:53,0
2021/7/23 14:53,1
2021/7/23 14:53,1
2021/7/23 14:53,1
2021/7/23 14:53,0
2021/7/23 14:53,0
2021/7/23 14:53,1
2021/7/23 14:53,1
2021/7/23 14:53,0
2021/7/23 14:53,0
2021/7/23 14:53,1
2021/7/23 14:53,1
2021/7/23 14:53,0
2021/7/23 14:53,1
2021/7/23 14:53,0
2021/7/23 14:53,1
2021/7/23 14:53,0
2021/7/23 14:53,0
2021/7/23 14:53,1
2021/7/23 14:53,0
2021/7/23 14:53,0
2021/7/23 14:53,1
2021/7/23 14:53,1
2021/7/23 14:53,0
2021/7/23 14:53,1
2021/7/23 14:54,0
2021/7/23 14:54,0
2021/7/23 14:54,1
2021/7/23 14:54,1
2021/7/23 14:54,0
2021/7/23 14:54,0
2021/7/23 14:54,1
2021/7/23 14:54,1
2021/7/23 14:54,0
2021/7/23 14:54,1
2021/7/23 14:54,1
2021/7/23 14:54,1
2021/7/23 14:54,1
2021/7/23 14:54,1
2021/7/23 14:54,1
2021/7/23 14:54,1
2021/7/23 14:54,0
2021/7/23 14:54,0
2021/7/23 14:54,0
2021/7/23 14:54,1
2021/7/23 14:54,0
2021/7/23 14:54,0
2021/7/23 14:54,0
2021/7/23 14:54,1
2021/7/23 14:54,1
2021/7/23 14:54,0
2021/7/23 14:54,1
2021/7/23 14:54,0
2021/7/23 14:54,1
2021/7/23 14:54,0
2021/7/23 14:54,0
2021/7/23 14:54,0
2021/7/23 14:54,1
2021/7/23 14:54,1
2021/7/23 14:54,1
2021/7/23 14:54,0
2021/7/23 14:54,0
2021/7/23 14:55,1
2021/7/23 14:55,0
2021/7/23 14:55,1
2021/7/23 14:55,0
2021/7/23 14:55,1
2021/7/23 14:55,1
2021/7/23 14:55,1
2021/7/23 14:55,0
2021/7/23 14:55,0
2021/7/23 14:55,0
2021/7/23 14:55,0
2021/7/23 14:55,1
2021/7/23 14:55,0
2021/7/23 14:55,1
2021/7/23 14:55,1
2021/7/23 14:55,0
2021/7/23 14:55,0
2021/7/23 14:55,1
2021/7/23 14:55,1
2021/7/23 14:55,1
2021/7/23 14:55,1
2021/7/23 14:55,0
2021/7/23 14:55,1
2021/7/23 14:55,0
2021/7/23 14:55,1
2021/7/23 14:55,1
2021/7/23 14:55,0
2021/7/23 14:55,0
2021/7/23 14:55,1
2021/7/23 14:55,1
2021/7/23 14:55,1
2021/7/23 14:55,1
2021/7/23 14:55,1
2021/7/23 14:55,0
2021/7/23 14:55,0
2021/7/23 14:55,0
2021/7/23 14:55,0
2021/7/23 14:55,0
2021/7/23 14:55,0
2021/7/23 14:55,0
2021/7/23 14:55,1
2021/7/23 14:56,1
2021/7/23 14:56,0
2021/7/23 14:56,1
2021/7/23 14:56,0
2021/7/23 14:56,1
2021/7/23 14:56,0
2021/7/23 14:56,1
2021/7/23 14:56,1
2021/7/23 14:56,0
2021/7/23 14:56,1
2021/7/23 14:56,0
2021/7/23 14:56,0
2021/7/23 14:56,0
2021/7/23 14:56,1
2021/7/23 14:56,0
2021/7/23 14:56,0
2021/7/23 14:56,0
2021/7/23 14:56,0
2021/7/23 14:56,0
2021/7/23 14:56,0
2021/7/23 14:56,0
2021/7/23 14:56,0
2021/7/23 14:56,1
2021/7/23 14:56,0
2021/7/23 14:56,0
2021/7/23 14:56,1
2021/7/23 14:56,0
2021/7/23 14:56,1
2021/7/23 14:56,0
2021/7/23 14:56,0
2021/7/23 14:56,1
2021/7/23 14:56,0
2021/7/23 14:56,1
2021/7/23 14:56,1
2021/7/23 14:56,1
2021/7/23 14:56,0
2021/7/23 14:56,1
2021/7/23 14:56,0
2021/7/23 14:56,0
2021/7/23 14:56,0
2021/7/23 14:56,1
2021/7/23 14:56,1
2021/7/23 14:56,1
2021/7/23 14:56,1
2021/7/23 14:56,0
2021/7/23 14:57,1
2021/7/23 14:57,0
2021/7/23 14:57,0
2021/7/23 14:57,1
2021/7/23 14:57,1
2021/7/23 14:57,0
2021/7/23 14:57,1
2021/7/23 14:57,1
2021/7/23 14:57,0
2021/7/23 14:57,1
2021/7/23 14:57,0
2021/7/23 14:57,0
2021/7/23 14:57,0
2021/7/23 14:57,1
2021/7/23 14:57,1
2021/7/23 14:57,1
2021/7/23 14:57,1
2021/7/23 14:57,0
2021/7/23 14:57,0
2021/7/23 14:57,1
2021/7/23 14:57,1
2021/7/23 14:57,1
2021/7/23 14:57,1
2021/7/23 14:58,0
2021/7/23 14:58,1
2021/7/23 14:58,0
2021/7/23 14:58,1
2021/7/23 14:58,1
2021/7/23 14:58,0
2021/7/23 14:58,0
2021/7/23 14:58,1
2021/7/23 14:58,0
2021/7/23 14:58,0
2021/7/23 14:58,0
2021/7/23 14:58,0
2021/7/23 14:58,0
2021/7/23 14:58,1
2021/7/23 14:58,1
2021/7/23 14:58,0
2021/7/23 14:58,0
2021/7/23 14:58,1
2021/7/23 14:58,1
2021/7/23 14:58,1
2021/7/23 14:58,1
2021/7/23 14:58,0
2021/7/23 14:58,0
2021/7/23 14:58,1
2021/7/23 14:58,1
2021/7/23 14:58,1
2021/7/23 14:58,1
2021/7/23 14:58,1
2021/7/23 14:58,0
2021/7/23 14:58,0
2021/7/23 14:59,1
2021/7/23 14:59,1
2021/7/23 14:59,0
2021/7/23 14:59,1
2021/7/23 14:59,0
2021/7/23 14:59,1
2021/7/23 14:59,1
2021/7/23 14:59,1
2021/7/23 14:59,1
2021/7/23 14:59,1
2021/7/23 14:59,0
2021/7/23 14:59,1
2021/7/23 14:59,0
2021/7/23 14:59,1
2021/7/23 14:59,1
2021/7/23 14:59,1
2021/7/23 14:59,0
2021/7/23 14:59,1
2021/7/23 14:59,1
2021/7/23 14:59,1
2021/7/23 14:59,0
2021/7/23 14:59,1
2021/7/23 14:59,1
2021/7/23 14:59,1
2021/7/23 14:59,1
2021/7/23 14:59,1
2021/7/23 14:59,0
2021/7/23 14:59,0
2021/7/23 14:59,1
2021/7/23 14:59,0
2021/7/23 14:59,0
2021/7/23 14:59,0
2021/7/23 14:59,1
2021/7/23 14:59,1
2021/7/23 14:59,1
2021/7/23 14:59,0
2021/7/23 14:59,1
2021/7/23 14:59,1
2021/7/23 14:59,0
2021/7/23 14:59,1
2021/7/23 14:59,1
2021/7/23 14:59,1
2021/7/23 14:59,0
2021/7/23 14:59,0
2021/7/23 15:44,1
2021/7/23 15:44,0
2021/7/23 15:44,1
2021/7/23 15:44,0
2021/7/23 15:44,1
2021/7/23 15:44,0
2021/7/23 15:44,0
2021/7/23 15:44,0
2021/7/23 15:45,1
2021/7/23 15:45,1
2021/7/23 15:45,1
2021/7/23 15:45,0
2021/7/23 15:45,1
2021/7/23 15:45,0
2021/7/23 15:45,0
2021/7/23 15:45,1
2021/7/23 15:45,0
2021/7/23 15:45,0
2021/7/23 15:45,1
2021/7/23 15:45,0
2021/7/23 15:45,0
2021/7/23 15:45,0
2021/7/23 15:45,1
2021/7/23 15:45,1
2021/7/23 15:45,1
2021/7/23 15:46,1
2021/7/23 15:46,0
2021/7/23 15:46,1
2021/7/23 15:46,1
2021/7/23 15:46,1
2021/7/23 15:46,1
2021/7/23 15:46,1
2021/7/23 15:46,1
2021/7/23 15:46,0
2021/7/23 15:46,1
2021/7/23 15:46,0
2021/7/23 15:46,0
2021/7/23 15:46,0
2021/7/23 15:46,0
2021/7/23 15:47,0
2021/7/23 15:47,0
2021/7/23 15:47,0
2021/7/23 15:47,1
2021/7/23 15:47,1
2021/7/23 15:47,1
2021/7/23 15:47,1
2021/7/23 15:47,1
2021/7/23 15:47,1
2021/7/23 15:47,1
2021/7/23 15:47,0
2021/7/23 15:47,1
2021/7/23 15:47,0
2021/7/23 15:47,0
2021/7/23 15:47,0
2021/7/23 15:47,1
2021/7/23 15:47,1
2021/7/23 15:48,0
2021/7/23 15:48,0
2021/7/23 15:48,0
2021/7/23 15:48,0
2021/7/23 15:48,1
2021/7/23 15:48,0
2021/7/23 15:48,1
2021/7/23 15:48,0
2021/7/23 15:48,1
2021/7/23 15:48,0
2021/7/23 15:48,0
2021/7/23 15:48,0
2021/7/23 15:48,1
2021/7/23 15:48,0
2021/7/23 15:48,1
2021/7/23 15:48,0
2021/7/23 15:48,0
2021/7/23 15:48,1
2021/7/23 15:48,0
2021/7/23 15:48,0
2021/7/23 15:49,0
2021/7/23 15:49,0
2021/7/23 15:49,0
2021/7/23 15:49,1
2021/7/23 15:49,1
2021/7/23 15:49,0
2021/7/23 15:49,1
2021/7/23 15:49,1
2021/7/23 15:49,1
2021/7/23 15:49,0
2021/7/23 15:49,1
2021/7/23 15:49,1
2021/7/23 15:49,1
2021/7/23 15:49,0
2021/7/23 15:50,0
2021/7/23 15:50,0
2021/7/23 15:50,1
2021/7/23 15:50,0
2021/7/23 15:50,0
2021/7/23 15:50,0
2021/7/23 15:50,0
2021/7/23 15:50,0
2021/7/23 15:50,0
2021/7/23 15:50,0
2021/7/23 15:50,0
2021/7/23 15:50,1
2021/7/23 15:50,0
2021/7/23 15:50,0
2021/7/23 15:50,1
2021/7/23 15:50,0
2021/7/23 15:50,1
2021/7/23 15:50,1
2021/7/23 15:50,0
2021/7/23 15:50,1
2021/7/23 15:50,0
2021/7/23 15:51,1
2021/7/23 15:51,0
2021/7/23 15:51,1
2021/7/23 15:51,0
2021/7/23 15:51,0
2021/7/23 15:51,1
2021/7/23 15:51,0
2021/7/23 15:51,1
2021/7/23 15:51,1
2021/7/23 15:51,0
2021/7/23 15:51,0
2021/7/23 15:51,1
2021/7/23 15:51,0
2021/7/23 15:51,1
2021/7/23 15:51,1
2021/7/23 15:51,0
2021/7/23 15:51,1
2021/7/23 15:51,0
2021/7/23 15:51,1
2021/7/23 15:51,0
2021/7/23 15:51,0
2021/7/23 15:51,0
2021/7/23 15:51,0
2021/7/23 15:51,0
2021/7/23 15:51,1
2021/7/23 15:51,1
2021/7/23 15:51,1
2021/7/23 15:52,0
2021/7/23 15:52,0
2021/7/23 15:52,1
2021/7/23 15:52,0
2021/7/23 15:52,0
2021/7/23 15:52,1
2021/7/23 15:52,1
2021/7/23 15:52,0
2021/7/23 15:52,1
2021/7/23 15:52,1
2021/7/23 15:52,1
2021/7/23 15:52,1
2021/7/23 15:52,1
2021/7/23 15:52,1
2021/7/23 15:52,0
2021/7/23 15:52,1
2021/7/23 15:52,1
2021/7/23 15:52,1
2021/7/23 15:52,1
2021/7/23 15:52,0
2021/7/23 15:52,0
2021/7/23 15:52,0
2021/7/23 15:52,1
2021/7/23 15:53,0
2021/7/23 15:53,0
2021/7/23 15:53,0
2021/7/23 15:53,0
2021/7/23 15:53,0
2021/7/23 15:53,0
2021/7/23 15:53,1
2021/7/23 15:53,0
2021/7/23 15:53,1
2021/7/23 15:53,0
2021/7/23 15:53,1
2021/7/23 15:53,1
2021/7/23 15:53,0
2021/7/23 15:53,0
2021/7/23 15:53,1
2021/7/23 15:53,1
2021/7/23 15:53,1
2021/7/23 15:53,0
2021/7/23 15:53,1
2021/7/23 15:53,1
2021/7/23 15:53,0
2021/7/23 15:53,0
2021/7/23 15:53,0
2021/7/23 15:53,1
2021/7/23 15:53,0
2021/7/23 15:53,0
2021/7/23 15:53,1
2021/7/23 15:53,0
2021/7/23 15:53,1
2021/7/23 15:53,1
2021/7/23 15:53,1
2021/7/23 15:54,0
2021/7/23 15:54,1
2021/7/23 15:54,1
2021/7/23 15:54,1
2021/7/23 15:54,0
2021/7/23 15:54,0
2021/7/23 15:54,1
2021/7/23 15:54,1
2021/7/23 15:54,1
2021/7/23 15:54,0
2021/7/23 15:54,1
2021/7/23 15:54,1
2021/7/23 15:54,1
2021/7/23 15:54,0
2021/7/23 15:54,0
2021/7/23 15:54,0
2021/7/23 15:54,0
2021/7/23 15:54,0
2021/7/23 15:54,0
2021/7/23 15:54,1
2021/7/23 15:54,1
2021/7/23 15:54,1
2021/7/23 15:54,1
2021/7/23 15:54,1
2021/7/23 15:54,0
2021/7/23 15:54,1
2021/7/23 15:54,1
2021/7/23 15:54,0
2021/7/23 15:54,1
2021/7/23 15:54,1
2021/7/23 15:54,1
2021/7/23 15:54,0
2021/7/23 15:54,1
2021/7/23 15:54,0
2021/7/23 15:54,0
2021/7/23 15:54,1
2021/7/23 15:54,0
2021/7/23 15:54,1
2021/7/23 15:54,1
2021/7/23 15:54,0
2021/7/23 15:55,0
2021/7/23 15:55,1
2021/7/23 15:55,1
2021/7/23 15:55,0
2021/7/23 15:55,0
2021/7/23 15:55,0
2021/7/23 15:55,1
2021/7/23 15:55,1
2021/7/23 15:55,1
2021/7/23 15:55,0
2021/7/23 15:55,0
2021/7/23 15:55,1
2021/7/23 15:55,1
2021/7/23 15:55,1
2021/7/23 15:55,1
2021/7/23 15:55,0
2021/7/23 15:55,0
2021/7/23 15:55,0
2021/7/23 15:55,1
2021/7/23 15:55,1
2021/7/23 15:55,1
2021/7/23 15:55,0
2021/7/23 15:55,1
2021/7/23 15:55,1
2021/7/23 15:55,1
2021/7/23 15:55,1
2021/7/23 15:55,1
2021/7/23 15:55,0
2021/7/23 15:55,0
2021/7/23 15:55,0
2021/7/23 15:55,1
2021/7/23 15:55,1
2021/7/23 15:55,1
2021/7/23 15:55,1
2021/7/23 15:55,1
2021/7/23 15:56,0
2021/7/23 15:56,0
2021/7/23 15:56,0
2021/7/23 15:56,1
2021/7/23 15:56,1
2021/7/23 15:56,1
2021/7/23 15:56,1
2021/7/23 15:56,1
2021/7/23 15:56,1
2021/7/23 15:56,1
2021/7/23 15:56,0
2021/7/23 15:56,1
2021/7/23 15:56,0
2021/7/23 15:56,0
2021/7/23 15:56,0
2021/7/23 15:56,0
2021/7/23 15:56,1
2021/7/23 15:56,0
2021/7/23 15:56,0
2021/7/23 15:56,0
2021/7/23 15:56,0
2021/7/23 15:56,1
2021/7/23 15:56,1
2021/7/23 15:56,0
2021/7/23 15:56,0
2021/7/23 15:56,1
2021/7/23 15:56,1
2021/7/23 15:56,0
2021/7/23 15:56,1
2021/7/23 15:56,0
2021/7/23 15:56,1
2021/7/23 15:56,0
2021/7/23 15:56,1
2021/7/23 15:56,0
2021/7/23 15:56,0
2021/7/23 15:56,0
2021/7/23 15:56,1
2021/7/23 15:56,1
2021/7/23 15:57,0
2021/7/23 15:57,1
2021/7/23 15:57,1
2021/7/23 15:57,1
2021/7/23 15:57,1
2021/7/23 15:57,0
2021/7/23 15:57,0
2021/7/23 15:57,0
2021/7/23 15:57,0
2021/7/23 15:57,0
2021/7/23 15:57,1
2021/7/23 15:57,0
2021/7/23 15:57,0
2021/7/23 15:57,1
2021/7/23 15:57,1
2021/7/23 15:57,1
2021/7/23 15:57,0
2021/7/23 15:57,1
2021/7/23 15:57,1
2021/7/23 15:57,0
2021/7/23 15:57,0
2021/7/23 15:57,0
2021/7/23 15:57,1
2021/7/23 15:57,1
2021/7/23 15:57,1
2021/7/23 15:57,0
2021/7/23 15:57,1
2021/7/23 15:57,0
2021/7/23 15:57,1
2021/7/23 15:58,1
2021/7/23 15:58,0
2021/7/23 15:58,0
2021/7/23 15:58,1
2021/7/23 15:58,0
2021/7/23 15:58,1
2021/7/23 15:58,0
2021/7/23 15:58,1
2021/7/23 15:58,1
2021/7/23 15:58,1
2021/7/23 15:58,1
2021/7/23 15:58,0
2021/7/23 15:58,0
2021/7/23 15:58,1
2021/7/23 15:58,1
2021/7/23 15:58,1
2021/7/23 15:58,0
2021/7/23 15:58,1
2021/7/23 15:58,1
2021/7/23 15:58,0
2021/7/23 15:58,1
2021/7/23 15:58,1
2021/7/23 15:58,1
2021/7/23 15:58,0
2021/7/23 15:58,1
2021/7/23 15:58,0
2021/7/23 15:58,1
2021/7/23 15:58,0
2021/7/23 15:58,0
2021/7/23 15:58,0
2021/7/23 15:58,0
2021/7/23 15:58,1
2021/7/23 15:59,0
2021/7/23 15:59,1
2021/7/23 15:59,1
2021/7/23 15:59,1
2021/7/23 15:59,1
2021/7/23 15:59,1
2021/7/23 15:59,0
2021/7/23 15:59,0
2021/7/23 15:59,0
2021/7/23 15:59,1
2021/7/23 15:59,0
2021/7/23 15:59,1
2021/7/23 15:59,0
2021/7/23 15:59,1
2021/7/23 15:59,0
2021/7/23 15:59,0
2021/7/23 15:59,1
2021/7/23 15:59,0
2021/7/23 15:59,0
2021/7/23 15:59,1
2021/7/23 15:59,1
2021/7/23 15:59,1
2021/7/23 15:59,0
2021/7/23 15:59,1
2021/7/23 15:59,0
2021/7/23 15:59,0
2021/7/23 15:59,0
2021/7/23 15:59,1
2021/7/23 15:59,1
2021/7/23 15:59,1
2021/7/23 16:00,1
2021/7/23 16:00,0
2021/7/23 16:47,1
2021/7/23 16:47,1
2021/7/23 16:47,1
2021/7/23 16:48,0
2021/7/23 16:48,1
2021/7/23 16:48,1
2021/7/23 16:48,1
2021/7/23 16:48,0
2021/7/23 16:48,0
2021/7/23 16:48,1
2021/7/23 16:48,1
2021/7/23 16:48,0
2021/7/23 16:48,1
2021/7/23 16:48,1
2021/7/23 16:48,1
2021/7/23 16:48,0
2021/7/23 16:48,1
2021/7/23 16:48,0
2021/7/23 16:48,0
2021/7/23 16:48,1
2021/7/23 16:48,1
2021/7/23 16:48,1
2021/7/23 16:48,1
2021/7/23 16:48,0
2021/7/23 16:48,1
2021/7/23 16:49,0
2021/7/23 16:49,1
2021/7/23 16:49,0
2021/7/23 16:49,1
2021/7/23 16:49,1
2021/7/23 16:49,0
2021/7/23 16:49,1
2021/7/23 16:49,1
2021/7/23 16:49,0
2021/7/23 16:49,1
2021/7/23 16:49,1
2021/7/23 16:49,1
2021/7/23 16:49,1
2021/7/23 16:49,1
2021/7/23 16:49,0
2021/7/23 16:49,0
2021/7/23 16:49,1
2021/7/23 16:49,0
2021/7/23 16:49,1
2021/7/23 16:49,1
2021/7/23 16:50,1
2021/7/23 16:50,1
2021/7/23 16:50,1
2021/7/23 16:50,1
2021/7/23 16:50,0
2021/7/23 16:50,1
2021/7/23 16:50,1
2021/7/23 16:50,1
2021/7/23 16:50,0
2021/7/23 16:50,1
2021/7/23 16:50,1
2021/7/23 16:50,1
2021/7/23 16:50,1
2021/7/23 16:50,1
2021/7/23 16:50,0
2021/7/23 16:50,0
2021/7/23 16:50,0
2021/7/23 16:50,0
2021/7/23 16:50,1
2021/7/23 16:50,0
2021/7/23 16:50,1
2021/7/23 16:50,0
2021/7/23 16:50,0
2021/7/23 16:50,0
2021/7/23 16:50,0
2021/7/23 16:50,0
2021/7/23 16:50,1
2021/7/23 16:51,0
2021/7/23 16:51,1
2021/7/23 16:51,1
2021/7/23 16:51,0
2021/7/23 16:51,1
2021/7/23 16:51,1
2021/7/23 16:51,1
2021/7/23 16:51,0
2021/7/23 16:51,1
2021/7/23 16:51,0
2021/7/23 16:51,1
2021/7/23 16:51,0
2021/7/23 16:51,1
2021/7/23 16:51,0
2021/7/23 16:51,0
2021/7/23 16:51,1
2021/7/23 16:51,0
2021/7/23 16:51,1
2021/7/23 16:51,0
2021/7/23 16:51,0
2021/7/23 16:51,0
2021/7/23 16:51,1
2021/7/23 16:51,0
2021/7/23 16:51,0
2021/7/23 16:51,0
2021/7/23 16:51,0
2021/7/23 16:51,1
2021/7/23 16:52,0
2021/7/23 16:52,0
2021/7/23 16:52,1
2021/7/23 16:52,1
2021/7/23 16:52,1
2021/7/23 16:52,0
2021/7/23 16:52,1
2021/7/23 16:52,0
2021/7/23 16:52,0
2021/7/23 16:52,1
2021/7/23 16:52,0
2021/7/23 16:52,1
2021/7/23 16:52,1
2021/7/23 16:52,1
2021/7/23 16:52,0
2021/7/23 16:52,0
